query,name,site,type,subtypes,category,phone,full_address,borough,street,city,postal_code,state,us_state,country,country_code,latitude,longitude,time_zone,plus_code,area_service,rating,reviews,reviews_link,reviews_tags,reviews_per_score,reviews_per_score_1,reviews_per_score_2,reviews_per_score_3,reviews_per_score_4,reviews_per_score_5,photos_count,photo,street_view,located_in,working_hours,working_hours_old_format,other_hours,popular_times,business_status,about,range,posts,logo,description,typical_time_spent,verified,owner_id,owner_title,owner_link,reservation_links,booking_appointment_link,menu_link,order_links,location_link,place_id,google_id,cid,reviews_id,located_google_id,email_1,email_2
"law firm, Coachella, CA, US",Mark J McGowan Law Offices PC,http://www.markjmcgowan.com/,Attorney,"Attorney, Bankruptcy attorney, Divorce lawyer, Employment attorney, Estate planning attorney, Family law attorney, General practice attorney, Insurance attorney, Personal injury attorney, Real estate attorney",Lawyer,+1 760-340-3332,"72630 Fred Waring Dr #201, Palm Desert, CA 92260",,72630 Fred Waring Dr #201,Palm Desert,92260.0,California,California,United States of America,US,33.7289687,-116.3975833,America/Los_Angeles,,False,4.8,138.0,"https://search.google.com/local/reviews?placeid=ChIJQWBS6uD92oARY7TS7uzMK-A&q=law+firm,+Coachella,+CA,+US&authuser=0&hl=en&gl=US",,,6.0,0.0,0.0,0.0,132.0,7.0,https://lh5.googleusercontent.com/p/AF1QipPQZV5va7Xq-Oq8MhgR2-tDPQ3dYRwNmJ4ybFpM=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipPQZV5va7Xq-Oq8MhgR2-tDPQ3dYRwNmJ4ybFpM=w1600-h1000-k-no,,"{""Sunday"": ""Closed"", ""Monday"": ""8:30AM-5:30PM"", ""Tuesday"": ""8:30AM-5:30PM"", ""Wednesday"": ""8:30AM-5:30PM"", ""Thursday"": ""8:30AM-5:30PM"", ""Friday"": ""8:30AM-5:30PM"", ""Saturday"": ""Closed""}",Sunday:Closed|Monday:8:30AM-5:30PM|Tuesday:8:30AM-5:30PM|Wednesday:8:30AM-5:30PM|Thursday:8:30AM-5:30PM|Friday:8:30AM-5:30PM|Saturday:Closed,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true}, ""Amenities"": {""Restroom"": true}, ""Planning"": {""Appointments recommended"": true}}",,,https://lh4.googleusercontent.com/-vVAFyFTnndM/AAAAAAAAAAI/AAAAAAAAAAA/LJUZDlDcyWI/s44-p-k-no-ns-nd/photo.jpg,,,True,112580630077130277945,Mark J McGowan Law Offices PC,https://www.google.com/maps/contrib/112580630077130277945,,,,,"https://www.google.com/maps/place/Mark+J+McGowan+Law+Offices+PC/@33.728968699999996,-116.3975833,14z/data=!4m8!1m2!2m1!1sMark+J+McGowan+Law+Offices+PC!3m4!1s0x80dafde0ea526041:0xe02bcceceed2b463!8m2!3d33.728968699999996!4d-116.3975833",ChIJQWBS6uD92oARY7TS7uzMK-A,0x80dafde0ea526041:0xe02bcceceed2b463,16153229806485550179,-2.29351e+18,,,
"law firm, Coachella, CA, US",Silvia Chapa,https://silvia-chapa.business.site/,Tax preparation service,"Tax preparation service, Auto insurance agency, Immigration & naturalization service",Tax preparation service,+1 760-398-7567,"51807 Cesar Chavez St Suite 105, Coachella, CA 92236",,51807 Cesar Chavez St Suite 105,Coachella,92236.0,California,California,United States of America,US,33.6719729,-116.1820724,America/Los_Angeles,,False,4.4,8.0,"https://search.google.com/local/reviews?placeid=ChIJ2-HouIpY2oARY2VzrA4Vb9s&q=law+firm,+Coachella,+CA,+US&authuser=0&hl=en&gl=US",,,1.0,0.0,0.0,1.0,6.0,11.0,https://lh5.googleusercontent.com/p/AF1QipMLBtSvLaGXKos6syk5EDbAPgY18kqP2ewkf3s3=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipMLBtSvLaGXKos6syk5EDbAPgY18kqP2ewkf3s3=w1600-h1000-k-no,,"{""Sunday"": ""Closed"", ""Monday"": ""9AM-5PM"", ""Tuesday"": ""9AM-5PM"", ""Wednesday"": ""9AM-5PM"", ""Thursday"": ""9AM-5PM"", ""Friday"": ""9AM-5PM"", ""Saturday"": ""Closed""}",Sunday:Closed|Monday:9AM-5PM|Tuesday:9AM-5PM|Wednesday:9AM-5PM|Thursday:9AM-5PM|Friday:9AM-5PM|Saturday:Closed,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Planning"": {""Appointments recommended"": true}}",,,https://lh5.googleusercontent.com/-nU9A_EbhoSU/AAAAAAAAAAI/AAAAAAAAAAA/2dcmPV3hD7A/s44-p-k-no-ns-nd/photo.jpg,,,True,111134581089751155189,Silvia Chapa,https://www.google.com/maps/contrib/111134581089751155189,,,,,"https://www.google.com/maps/place/Silvia+Chapa/@33.6719729,-116.1820724,14z/data=!4m8!1m2!2m1!1sSilvia+Chapa!3m4!1s0x80da588ab8e8e1db:0xdb6f150eac736563!8m2!3d33.6719729!4d-116.1820724",ChIJ2-HouIpY2oARY2VzrA4Vb9s,0x80da588ab8e8e1db:0xdb6f150eac736563,15811879969488069987,-2.63486e+18,,,
"law firm, Coachella, CA, US",Fesmire & Williams,http://www.fesmirewilliams.com/,Law firm,"Law firm, Bankruptcy attorney, Bankruptcy service, Estate planning attorney, Attorney, Real estate attorney, Social security attorney",Lawyer,+1 760-347-7387,"45841 Oasis St #2, Indio, CA 92201",,45841 Oasis St #2,Indio,92201.0,California,California,United States of America,US,33.7160251,-116.2212091,America/Los_Angeles,,False,5.0,7.0,"https://search.google.com/local/reviews?placeid=ChIJja6cfiX42oAR_xtXcaWoDtk&q=law+firm,+Coachella,+CA,+US&authuser=0&hl=en&gl=US",,,0.0,0.0,0.0,0.0,7.0,1.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=g5xde0Gu32bBARL8xzYJDw&cb_client=search.gws-prod.gps&w=800&h=500&yaw=268.15952&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=g5xde0Gu32bBARL8xzYJDw&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=268.15952&pitch=0&thumbfov=100,,"{""Sunday"": ""Closed"", ""Monday"": ""9AM-5PM"", ""Tuesday"": ""9AM-5PM"", ""Wednesday"": ""9AM-5PM"", ""Thursday"": ""9AM-5PM"", ""Friday"": ""9AM-5PM"", ""Saturday"": ""Closed""}",Sunday:Closed|Monday:9AM-5PM|Tuesday:9AM-5PM|Wednesday:9AM-5PM|Thursday:9AM-5PM|Friday:9AM-5PM|Saturday:Closed,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true}, ""Amenities"": {""Restroom"": true}, ""Planning"": {""Appointments recommended"": true}}",,,,,,False,,Fesmire & Williams,,,,,,"https://www.google.com/maps/place/Fesmire+%26+Williams/@33.716025099999996,-116.2212091,14z/data=!4m8!1m2!2m1!1sFesmire+%26+Williams!3m4!1s0x80daf8257e9cae8d:0xd90ea8a571571bff!8m2!3d33.716025099999996!4d-116.2212091",ChIJja6cfiX42oAR_xtXcaWoDtk,0x80daf8257e9cae8d:0xd90ea8a571571bff,15640623984428915711,-2.80612e+18,,,
"law firm, Coachella, CA, US","AFSAR Law Group, APC",http://www.afsarlaw.com/,Attorney,"Attorney, Civil law attorney, General practice attorney, Real estate attorney",Lawyer,+1 760-345-3110,"73-121 Fred Waring Dr #100, Palm Desert, CA 92260",,73-121 Fred Waring Dr #100,Palm Desert,92260.0,California,California,United States of America,US,33.7284521,-116.3891419,America/Los_Angeles,,False,4.9,39.0,"https://search.google.com/local/reviews?placeid=ChIJAZluC0H52oAREBSNpgbqN84&q=law+firm,+Coachella,+CA,+US&authuser=0&hl=en&gl=US",,,0.0,0.0,1.0,0.0,38.0,12.0,https://lh5.googleusercontent.com/p/AF1QipPBHBeBDZHNLswx81NUxg2eEHR7AVlXsYDufNB5=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipPBHBeBDZHNLswx81NUxg2eEHR7AVlXsYDufNB5=w1600-h1000-k-no,,"{""Sunday"": ""Closed"", ""Monday"": ""8:30AM-5PM"", ""Tuesday"": ""8:30AM-5PM"", ""Wednesday"": ""8:30AM-5PM"", ""Thursday"": ""8:30AM-5PM"", ""Friday"": ""8:30AM-5PM"", ""Saturday"": ""Closed""}",Sunday:Closed|Monday:8:30AM-5PM|Tuesday:8:30AM-5PM|Wednesday:8:30AM-5PM|Thursday:8:30AM-5PM|Friday:8:30AM-5PM|Saturday:Closed,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true}, ""Amenities"": {""Restroom"": true}, ""Planning"": {""Appointments recommended"": true}}",,,https://lh6.googleusercontent.com/-laiZSDsUYLA/AAAAAAAAAAI/AAAAAAAAAAA/sY0J1zq1PLk/s44-p-k-no-ns-nd/photo.jpg,,,True,111897418606771349651,"AFSAR Law Group, APC",https://www.google.com/maps/contrib/111897418606771349651,,,,,"https://www.google.com/maps/place/AFSAR+Law+Group%2C+APC/@33.7284521,-116.3891419,14z/data=!4m8!1m2!2m1!1sAFSAR+Law+Group%2C+APC!3m4!1s0x80daf9410b6e9901:0xce37ea06a68d1410!8m2!3d33.7284521!4d-116.3891419",ChIJAZluC0H52oAREBSNpgbqN84,0x80daf9410b6e9901:0xce37ea06a68d1410,14859602809817207824,-3.58714e+18,,,
"law firm, Coachella, CA, US",Sapetto Law,,Attorney,"Attorney, Personal injury attorney",Lawyer,+1 760-347-8888,"74900 CA-111 Suite 211-214, Indian Wells, CA 92210",,74900 CA-111 Suite 211-214,Indian Wells,92210.0,California,California,United States of America,US,33.7223497,-116.3581054,America/Los_Angeles,,False,4.6,22.0,"https://search.google.com/local/reviews?placeid=ChIJT3vcGYX32oAR5prHaGrPl_0&q=law+firm,+Coachella,+CA,+US&authuser=0&hl=en&gl=US",,,1.0,1.0,0.0,2.0,18.0,7.0,https://lh5.googleusercontent.com/p/AF1QipNZllCz4RwjcOzHorjNFEAfAKMP-8hq9oC61xNG=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipNZllCz4RwjcOzHorjNFEAfAKMP-8hq9oC61xNG=w1600-h1000-k-no,,"{""Sunday"": ""Closed"", ""Monday"": ""8:30AM-5:30PM"", ""Tuesday"": ""8:30AM-5:30PM"", ""Wednesday"": ""8:30AM-5:30PM"", ""Thursday"": ""8:30AM-5:30PM"", ""Friday"": ""8:30AM-5:30PM"", ""Saturday"": ""Closed""}",Sunday:Closed|Monday:8:30AM-5:30PM|Tuesday:8:30AM-5:30PM|Wednesday:8:30AM-5:30PM|Thursday:8:30AM-5:30PM|Friday:8:30AM-5:30PM|Saturday:Closed,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true}, ""Amenities"": {""Restroom"": true}}",,,https://lh5.googleusercontent.com/-82kGWWeV7Nc/AAAAAAAAAAI/AAAAAAAAAAA/SgRnkOM1JdE/s44-p-k-no-ns-nd/photo.jpg,,,True,101836659564820093590,Sapetto Law,https://www.google.com/maps/contrib/101836659564820093590,,,,,"https://www.google.com/maps/place/Sapetto+Law/@33.722349699999995,-116.3581054,14z/data=!4m8!1m2!2m1!1sSapetto+Law!3m4!1s0x80daf78519dc7b4f:0xfd97cf6a68c79ae6!8m2!3d33.722349699999995!4d-116.3581054",ChIJT3vcGYX32oAR5prHaGrPl_0,0x80daf78519dc7b4f:0xfd97cf6a68c79ae6,18273302069010471654,-1.73442e+17,,,
"law firm, Coachella, CA, US",Law Offices of Athina K. Powers,http://www.athinapowers.com/?utm_source=gmb,Law firm,"Law firm, Divorce lawyer, Family law attorney, Legal services, Paralegal services provider",Family law attorney,+1 760-346-4601,"74900 CA-111 UNIT 213, Indian Wells, CA 92210",,74900 CA-111 UNIT 213,Indian Wells,92210.0,California,California,United States of America,US,33.7223497,-116.3581054,America/Los_Angeles,,False,4.5,47.0,"https://search.google.com/local/reviews?placeid=ChIJx7_rtTP-2oARlf62Lqy6iTU&q=law+firm,+Coachella,+CA,+US&authuser=0&hl=en&gl=US",,,6.0,0.0,0.0,1.0,40.0,7.0,https://lh5.googleusercontent.com/p/AF1QipOtbkpcDLqgqeo48RXs22MzHZcVTTTH4WAa9gdL=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipOtbkpcDLqgqeo48RXs22MzHZcVTTTH4WAa9gdL=w1600-h1000-k-no,,"{""Sunday"": ""Closed"", ""Monday"": ""8:30AM-4PM"", ""Tuesday"": ""8:30AM-4PM"", ""Wednesday"": ""8:30AM-4PM"", ""Thursday"": ""8:30AM-4PM"", ""Friday"": ""Closed"", ""Saturday"": ""Closed""}",Sunday:Closed|Monday:8:30AM-4PM|Tuesday:8:30AM-4PM|Wednesday:8:30AM-4PM|Thursday:8:30AM-4PM|Friday:Closed|Saturday:Closed,,,OPERATIONAL,"{""Service options"": {""Online appointments"": true, ""Onsite services"": true, ""Language assistance"": ""English, French, Italian, Spanish""}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true}, ""Amenities"": {""Restroom"": true}, ""Planning"": {""Appointment required"": true, ""Appointments recommended"": true}}",,,https://lh4.googleusercontent.com/-LdI-rhDfuQE/AAAAAAAAAAI/AAAAAAAAAAA/CDW4G4RheWc/s44-p-k-no-ns-nd/photo.jpg,,,True,102124119560319717704,Law Offices of Athina K. Powers,https://www.google.com/maps/contrib/102124119560319717704,,,,,"https://www.google.com/maps/place/Law+Offices+of+Athina+K.+Powers/@33.722349699999995,-116.3581054,14z/data=!4m8!1m2!2m1!1sLaw+Offices+of+Athina+K.+Powers!3m4!1s0x80dafe33b5ebbfc7:0x3589baac2eb6fe95!8m2!3d33.722349699999995!4d-116.3581054",ChIJx7_rtTP-2oARlf62Lqy6iTU,0x80dafe33b5ebbfc7:0x3589baac2eb6fe95,3857819804500426389,3.8578198045004257e+18,,,
"law firm, Coachella, CA, US",Law Offices of Rashid Shamim,http://members.calbar.ca.gov/fal/Member/Detail/133110,Law firm,Law firm,Law firm,+1 760-398-4179,"51335 Harrison St, Coachella, CA 92236",,51335 Harrison St,Coachella,92236.0,California,California,United States of America,US,33.6758918,-116.1824223,America/Los_Angeles,,False,3.0,6.0,"https://search.google.com/local/reviews?placeid=ChIJCRi-8IlY2oAROBBiTHiIXzw&q=law+firm,+Coachella,+CA,+US&authuser=0&hl=en&gl=US",,,2.0,1.0,0.0,1.0,2.0,1.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=TYHpVoxFJqYacmVAHcgaDg&cb_client=search.gws-prod.gps&w=800&h=500&yaw=274.9267&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=TYHpVoxFJqYacmVAHcgaDg&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=274.9267&pitch=0&thumbfov=100,,,,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",,,,,,False,,Law Offices of Rashid Shamim,,,,,,"https://www.google.com/maps/place/Law+Offices+of+Rashid+Shamim/@33.675891799999995,-116.1824223,14z/data=!4m8!1m2!2m1!1sLaw+Offices+of+Rashid+Shamim!3m4!1s0x80da5889f0be1809:0x3c5f88784c621038!8m2!3d33.675891799999995!4d-116.1824223",ChIJCRi-8IlY2oAROBBiTHiIXzw,0x80da5889f0be1809:0x3c5f88784c621038,4350345815322136632,4.3503458153221366e+18,,,
"law firm, Coachella, CA, US",James Cicalese,,Legal services,Legal services,Legal services,+1 760-775-5818,"45841 Oasis St # 6, Indio, CA 92203",,45841 Oasis St # 6,Indio,92203.0,California,California,United States of America,US,33.715936,-116.2210129,America/Los_Angeles,,False,5.0,5.0,"https://search.google.com/local/reviews?placeid=ChIJMy-IAYX32oAR8-nULx4-AI4&q=law+firm,+Coachella,+CA,+US&authuser=0&hl=en&gl=US",,,0.0,0.0,0.0,0.0,5.0,1.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=g5xde0Gu32bBARL8xzYJDw&cb_client=search.gws-prod.gps&w=800&h=500&yaw=232.20073&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=g5xde0Gu32bBARL8xzYJDw&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=232.20073&pitch=0&thumbfov=100,,,,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",,,,,,False,,James Cicalese,,,,,,"https://www.google.com/maps/place/James+Cicalese/@33.715936,-116.22101289999999,14z/data=!4m8!1m2!2m1!1sJames+Cicalese!3m4!1s0x80daf78501882f33:0x8e003e1e2fd4e9f3!8m2!3d33.715936!4d-116.22101289999999",ChIJMy-IAYX32oAR8-nULx4-AI4,0x80daf78501882f33:0x8e003e1e2fd4e9f3,10232246652758190579,-8.2145e+18,,,
"law firm, Coachella, CA, US",Law Offices of Edgar Lombera,https://www.lomberalaw.com/,Bankruptcy attorney,"Bankruptcy attorney, Criminal justice attorney, Immigration attorney, Personal injury attorney",Bankruptcy attorney,+1 760-835-9353,"1276 N Palm Canyon Dr STE 107, Palm Springs, CA 92262",Old Las Palmas,1276 N Palm Canyon Dr STE 107,Palm Springs,92262.0,California,California,United States of America,US,33.8406873,-116.5462933,America/Los_Angeles,,False,4.9,82.0,"https://search.google.com/local/reviews?placeid=ChIJ47qXXcYb24ARvAJqjJt2_uk&q=law+firm,+Coachella,+CA,+US&authuser=0&hl=en&gl=US",,,2.0,0.0,0.0,0.0,80.0,5.0,https://lh5.googleusercontent.com/p/AF1QipND5RJD5jch87SX8BtiSDQSlCUhu7S7xTlLYwYP=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipND5RJD5jch87SX8BtiSDQSlCUhu7S7xTlLYwYP=w1600-h1000-k-no,,"{""Sunday"": ""Closed"", ""Monday"": ""9AM-6PM"", ""Tuesday"": ""9AM-6PM"", ""Wednesday"": ""9AM-6PM"", ""Thursday"": ""9AM-6PM"", ""Friday"": ""9AM-6PM"", ""Saturday"": ""Closed""}",Sunday:Closed|Monday:9AM-6PM|Tuesday:9AM-6PM|Wednesday:9AM-6PM|Thursday:9AM-6PM|Friday:9AM-6PM|Saturday:Closed,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true}, ""Amenities"": {""Restroom"": true}, ""Planning"": {""Appointments recommended"": true}}",,,https://lh5.googleusercontent.com/-OWjprw929Mo/AAAAAAAAAAI/AAAAAAAAAAA/JmxELpYyf-0/s44-p-k-no-ns-nd/photo.jpg,,,True,110730290193188261099,Law Offices of Edgar Lombera,https://www.google.com/maps/contrib/110730290193188261099,,,,,"https://www.google.com/maps/place/Law+Offices+of+Edgar+Lombera/@33.8406873,-116.54629329999999,14z/data=!4m8!1m2!2m1!1sLaw+Offices+of+Edgar+Lombera!3m4!1s0x80db1bc65d97bae3:0xe9fe769b8c6a02bc!8m2!3d33.8406873!4d-116.54629329999999",ChIJ47qXXcYb24ARvAJqjJt2_uk,0x80db1bc65d97bae3:0xe9fe769b8c6a02bc,16861044465369481916,-1.5857e+18,,,
"law firm, Coachella, CA, US",CDTA College Of Law,http://cdtalaw.com/,Law school,Law school,Law school,+1 760-342-0900,"45290 Fargo St, Indio, CA 92201",,45290 Fargo St,Indio,92201.0,California,California,United States of America,US,33.7195337,-116.2165716,America/Los_Angeles,,False,4.8,8.0,"https://search.google.com/local/reviews?placeid=ChIJ-9NsGZv32oARV_Ye1tMchJM&q=law+firm,+Coachella,+CA,+US&authuser=0&hl=en&gl=US",,,0.0,0.0,1.0,0.0,7.0,2.0,https://lh5.googleusercontent.com/p/AF1QipPmQTjzFwQgUfH2MBVYpbsdrdI09hQ10eqvOZ_-=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipPmQTjzFwQgUfH2MBVYpbsdrdI09hQ10eqvOZ_-=w1600-h1000-k-no,,"{""Sunday"": ""Closed"", ""Monday"": ""8AM-4:45PM"", ""Tuesday"": ""8AM-4:45PM"", ""Wednesday"": ""8AM-4:45PM"", ""Thursday"": ""8AM-4:45PM"", ""Friday"": ""8AM-4:45PM"", ""Saturday"": ""Closed""}",Sunday:Closed|Monday:8AM-4:45PM|Tuesday:8AM-4:45PM|Wednesday:8AM-4:45PM|Thursday:8AM-4:45PM|Friday:8AM-4:45PM|Saturday:Closed,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",,,https://lh3.googleusercontent.com/-EgpXa9lsSFE/AAAAAAAAAAI/AAAAAAAAAAA/uh9L57VIu-M/s44-p-k-no-ns-nd/photo.jpg,,,True,111167654642384113301,CDTA College Of Law,https://www.google.com/maps/contrib/111167654642384113301,,https://cdtalaw.com/for-more-information/,,https://cdtalaw.com/for-more-information/,"https://www.google.com/maps/place/CDTA+College+Of+Law/@33.7195337,-116.2165716,14z/data=!4m8!1m2!2m1!1sCDTA+College+Of+Law!3m4!1s0x80daf79b196cd3fb:0x93841cd3d61ef657!8m2!3d33.7195337!4d-116.2165716",ChIJ-9NsGZv32oARV_Ye1tMchJM,0x80daf79b196cd3fb:0x93841cd3d61ef657,10629652716657243735,-7.81709e+18,,,
"law firm, Coachella, CA, US","Law Office of Karen J. Sloat, APC",https://www.karensloatlaw.com/,Employment attorney,Employment attorney,Employment attorney,+1 760-779-1313,"42-600 Caroline Ct # 101, Palm Desert, CA 92211",,42-600 Caroline Ct # 101,Palm Desert,92211.0,California,California,United States of America,US,33.7387046,-116.3536891,America/Los_Angeles,,False,4.1,23.0,"https://search.google.com/local/reviews?placeid=ChIJ01AUWJD-2oAR3gcvbVch5ug&q=law+firm,+Coachella,+CA,+US&authuser=0&hl=en&gl=US",,,5.0,0.0,0.0,0.0,18.0,6.0,https://lh5.googleusercontent.com/p/AF1QipO5qdjiIeq2W9oWnhfh0yO6aFSegdrPhiPhsEk=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipO5qdjiIeq2W9oWnhfh0yO6aFSegdrPhiPhsEk=w1600-h1000-k-no,,"{""Sunday"": ""Closed"", ""Monday"": ""9AM-5:30PM"", ""Tuesday"": ""9AM-5:30PM"", ""Wednesday"": ""9AM-5:30PM"", ""Thursday"": ""9AM-5:30PM"", ""Friday"": ""9AM-5:30PM"", ""Saturday"": ""Closed""}",Sunday:Closed|Monday:9AM-5:30PM|Tuesday:9AM-5:30PM|Wednesday:9AM-5:30PM|Thursday:9AM-5:30PM|Friday:9AM-5:30PM|Saturday:Closed,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": false}, ""Amenities"": {""Restroom"": false}, ""Planning"": {""Appointments recommended"": true}}",,,https://lh4.googleusercontent.com/-1piWo3kReY8/AAAAAAAAAAI/AAAAAAAAAAA/VmNlIVCH9HI/s44-p-k-no-ns-nd/photo.jpg,,,True,105551860076067474362,"Law Office of Karen J. Sloat, APC",https://www.google.com/maps/contrib/105551860076067474362,,https://www.karensloatlaw.com/contact-us/,,https://www.karensloatlaw.com/contact-us/,"https://www.google.com/maps/place/Law+Office+of+Karen+J.+Sloat%2C+APC/@33.7387046,-116.3536891,14z/data=!4m8!1m2!2m1!1sLaw+Office+of+Karen+J.+Sloat%2C+APC!3m4!1s0x80dafe90581450d3:0xe8e621576d2f07de!8m2!3d33.7387046!4d-116.3536891",ChIJ01AUWJD-2oAR3gcvbVch5ug,0x80dafe90581450d3:0xe8e621576d2f07de,16782137720820402142,-1.66461e+18,,,
"law firm, Coachella, CA, US",La Quinta Legal Docs,http://lqlegaldocs.com/,Paralegal services provider,"Paralegal services provider, Process server",Paralegal services provider,+1 760-835-9482,"51025 Avenida Mendoza #201, La Quinta, CA 92253",,51025 Avenida Mendoza #201,La Quinta,92253.0,California,California,United States of America,US,33.677705,-116.3066151,America/Los_Angeles,,False,5.0,47.0,"https://search.google.com/local/reviews?placeid=ChIJ9TbMmNb52oAR_taTMg07EPE&q=law+firm,+Coachella,+CA,+US&authuser=0&hl=en&gl=US",,,0.0,0.0,0.0,0.0,47.0,40.0,https://lh5.googleusercontent.com/p/AF1QipNkDAHxM0HbUaIXcSu9soYc7Oc83m_LOK9OsEbe=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipNkDAHxM0HbUaIXcSu9soYc7Oc83m_LOK9OsEbe=w1600-h1000-k-no,,"{""Sunday"": ""Closed"", ""Monday"": ""9AM-6PM"", ""Tuesday"": ""9AM-6PM"", ""Wednesday"": ""9AM-6PM"", ""Thursday"": ""9AM-6PM"", ""Friday"": ""9AM-5PM"", ""Saturday"": ""Closed""}",Sunday:Closed|Monday:9AM-6PM|Tuesday:9AM-6PM|Wednesday:9AM-6PM|Thursday:9AM-6PM|Friday:9AM-5PM|Saturday:Closed,,,OPERATIONAL,"{""From the business"": {""Identifies as women-owned"": true}, ""Accessibility"": {""Wheelchair accessible parking lot"": true, ""Wheelchair accessible entrance"": false}, ""Other"": {""Identifies as women-owned"": true}}",,,https://lh3.googleusercontent.com/-emkg7nJyccU/AAAAAAAAAAI/AAAAAAAAAAA/79smv5dYsHc/s44-p-k-no-ns-nd/photo.jpg,,,True,104719046152290969048,La Quinta Legal Docs,https://www.google.com/maps/contrib/104719046152290969048,,https://calendly.com/lqlegaldocs,,https://calendly.com/lqlegaldocs,"https://www.google.com/maps/place/La+Quinta+Legal+Docs/@33.677704999999996,-116.30661509999999,14z/data=!4m8!1m2!2m1!1sLa+Quinta+Legal+Docs!3m4!1s0x80daf9d698cc36f5:0xf1103b0d3293d6fe!8m2!3d33.677704999999996!4d-116.30661509999999",ChIJ9TbMmNb52oAR_taTMg07EPE,0x80daf9d698cc36f5:0xf1103b0d3293d6fe,17370448690637166334,-1.0763e+18,,,
